,filename,levels,openings,fraction_areas,fraction_widths,avg_fraction_widths,fraction_heights,aggregate_fraction_heights,img_widths,img_heights
131,IMG_20180925_154822_HDR.jpg,2,4,0.020616756040433924,0.3161057692307692,0.1580528846153846,0.3368589743589744,0.5394230769230769,4160,3120
132,IMG_20180925_154831.jpg,2,5,0.04337682599852071,0.5086538461538461,0.3603365384615385,0.4980769230769231,0.7314102564102564,4160,3120
133,IMG_20180925_154904.jpg,1,4,0.03487433740138067,0.3467948717948718,0.41474358974358977,0.4745192307692308,0.5942307692307692,3120,4160
134,IMG_20180925_154911_HDR.jpg,1,4,0.033152428500986195,0.26153846153846155,0.3038461538461538,0.17467948717948714,0.7310897435897435,4160,3120
135,IMG_20180925_154929_HDR.jpg,2,17,0.263592825443787,0.784375,1.0686298076923078,0.7987179487179488,2.279166666666667,4160,3120
136,IMG_20180925_154940.jpg,2,10,0.06795237765039447,0.6774038461538462,0.42415865384615387,0.7176282051282051,1.5746794871794871,4160,3120
137,IMG_20180925_154947_HDR.jpg,1,4,0.0774858234714004,0.4698717948717949,0.6775641025641026,0.203125,0.7014423076923076,3120,4160
138,IMG_20180925_155006.jpg,1,2,0.008158361070019724,0.10096153846153846,0.10096153846153846,0.11987179487179488,0.2298076923076923,4160,3120
139,IMG_20180925_155012_HDR.jpg,2,4,0.0208010509122288,0.3103365384615385,0.15516826923076926,0.17724358974358975,0.4564102564102564,4160,3120
140,IMG_20180925_155039_HDR.jpg,1,4,0.09086164786735698,0.5282051282051282,0.7096153846153846,0.0,0.8002403846153846,3120,4160
141,IMG_20180925_155053.jpg,2,8,0.048798924432938866,0.3461538461538461,0.3212740384615385,0.669551282051282,1.2705128205128204,4160,3120
142,IMG_20180925_155117_HDR.jpg,1,6,0.07118189102564103,0.5682692307692307,0.8044871794871795,0.4846153846153846,0.8139423076923077,3120,4160
143,IMG_20180925_155124_HDR.jpg,1,4,0.022859113042406308,0.3576923076923077,0.5048076923076923,0.22884615384615384,0.2742788461538462,3120,4160
144,IMG_20180925_155205.jpg,1,2,0.008211677144970416,0.15096153846153845,0.15096153846153845,0.0,0.15,3120,4160
145,IMG_20180925_155244.jpg,1,5,0.0268412922214004,0.6317307692307692,1.0545673076923077,0.2602564102564103,0.2705128205128205,4160,3120
146,IMG_20180925_155301.jpg,1,4,0.05788168762327416,0.3875,0.4353365384615385,0.4548076923076923,1.0275641025641025,4160,3120
147,IMG_20180925_155309_HDR.jpg,1,0,0.0,0.0,0.0,0.0,0.0,3120,4160
148,IMG_20180925_155319.jpg,1,2,0.0047492526503944785,0.0625,0.07403846153846154,0.1560096153846154,0.21225961538461527,3120,4160
149,IMG_20180925_155354_HDR.jpg,1,1,0.0034901226577909268,0.09110576923076924,0.09110576923076924,0.0,0.06602564102564103,4160,3120
150,IMG_20180925_155400_HDR.jpg,1,5,0.014865939349112425,0.3907051282051282,0.507051282051282,0.271875,0.3980769230769231,3120,4160
151,IMG_20180925_155506_HDR.jpg,1,4,0.04902605707593689,0.3573717948717949,0.3573717948717949,0.071875,0.6048076923076923,3120,4160
152,IMG_20180925_155514_HDR.jpg,2,4,0.02384210891272189,0.6454326923076923,0.415625,0.29775641025641025,0.4977564102564103,4160,3120
153,IMG_20180925_155546_HDR.jpg,2,5,0.12603057199211046,0.4307692307692308,0.41458333333333336,0.7877403846153846,0.8567307692307692,3120,4160
154,IMG_20180925_155610_HDR.jpg,2,7,0.09834126910749506,0.5793269230769231,0.4783653846153846,0.5301282051282051,0.9157051282051282,4160,3120
155,IMG_20180925_155627_HDR.jpg,2,5,0.0455484159270217,0.4394230769230769,0.3826923076923077,0.3997596153846154,0.4298076923076923,3120,4160
156,IMG_20180925_155645_HDR.jpg,1,4,0.09793065057938856,0.6506410256410257,0.801923076923077,0.32548076923076924,0.7980769230769231,3120,4160
157,IMG_20180925_155649_HDR.jpg,1,7,0.08030098157051282,0.7326923076923076,1.1653846153846157,0.3201923076923077,1.025,3120,4160
158,IMG_20180925_155805_HDR.jpg,3,14,0.1354667467948718,0.6117788461538461,0.3297275641025641,0.6852564102564103,2.15224358974359,4160,3120
159,IMG_20180925_155845_HDR.jpg,2,6,0.07533395740877713,0.6497596153846154,0.4888221153846154,0.36025641025641025,0.6352564102564102,4160,3120
160,IMG_20180925_155857.jpg,2,8,0.11780845506656805,0.6838942307692307,0.5486778846153846,0.5525641025641026,1.1269230769230771,4160,3120
161,IMG_20180925_155930.jpg,1,3,0.019600013868343195,0.3698717948717949,0.5743589743589743,0.04711538461538462,0.16995192307692308,3120,4160
162,IMG_20180925_155953_HDR.jpg,2,4,0.04526885324211045,0.4884615384615385,0.2442307692307692,0.328525641025641,0.5939102564102564,4160,3120
163,IMG_20180925_160002.jpg,1,3,0.014374499198717947,0.08846153846153848,0.1096153846153846,0.4246794871794872,0.5653846153846154,4160,3120
164,IMG_20180925_160004.jpg,1,3,0.014700559356508875,0.08653846153846154,0.10793269230769233,0.4317307692307693,0.5714743589743589,4160,3120
165,IMG_20180925_160016_HDR.jpg,2,1,0.0027021696252465485,0.33221153846153845,0.16610576923076922,0.0,0.02051282051282052,4160,3120
166,IMG_20180925_160024.jpg,1,7,0.05719273915187378,0.6907051282051282,1.0506410256410257,0.4449519230769231,0.7026442307692308,3120,4160
167,IMG_20180925_160029_HDR.jpg,2,2,0.00533314842209073,0.12596153846153846,0.06298076923076923,0.1362179487179487,0.18397435897435896,4160,3120
168,IMG_20180925_160042_HDR.jpg,2,3,0.008989729721400394,0.1451923076923077,0.09887820512820512,0.17692307692307693,0.2324519230769231,3120,4160
169,IMG_20180925_160104_HDR.jpg,2,3,0.07094998150887574,0.7698717948717949,0.4048076923076923,0.32403846153846155,0.3670673076923077,3120,4160
170,IMG_20180925_160150.jpg,1,2,0.0059706684541420115,0.1894230769230769,0.1894230769230769,0.0,0.16201923076923078,3120,4160
171,IMG_20180925_160200_HDR.jpg,2,13,0.10679221369575936,0.7,0.7538461538461538,0.7096153846153846,1.3723557692307693,3120,4160
172,IMG_20180925_160204.jpg,1,5,0.06427476269723865,0.4823717948717949,0.569551282051282,0.5413461538461538,1.0591346153846153,3120,4160
173,IMG_20180925_160214_HDR.jpg,1,6,0.03074761926775148,0.3596153846153846,0.40224358974358976,0.4043269230769231,0.7591346153846154,3120,4160
174,IMG_20180925_160230.jpg,1,1,0.004367141272189349,0.06057692307692308,0.06057692307692308,0.0,0.08100961538461539,3120,4160
175,IMG_20180925_160234_HDR.jpg,2,9,0.06358673878205129,0.5040865384615385,0.3544471153846154,0.4801282051282051,1.0243589743589745,4160,3120
176,IMG_20180925_160302.jpg,1,5,0.04680920241617357,0.42948717948717946,0.503525641025641,0.290625,0.8894230769230769,3120,4160
177,IMG_20180925_160335.jpg,2,7,0.08281007303994083,0.8304487179487181,0.8823717948717948,0.3887019230769231,0.6987980769230769,3120,4160
178,IMG_20180925_160405.jpg,2,5,0.05233731662968442,0.7913461538461538,0.7525641025641026,0.22884615384615384,0.5353365384615385,3120,4160
179,IMG_20180925_160448.jpg,1,4,0.03233492819280079,0.296875,0.296875,0.0,0.7,4160,3120
180,IMG_20180925_160509.jpg,1,2,0.10791146603796843,0.5673076923076923,0.5673076923076923,0.0,0.8798076923076923,3120,4160
181,IMG_20180925_160546.jpg,2,5,0.041219489644970415,0.6064903846153846,0.3449519230769231,0.45,0.4560897435897436,4160,3120
182,IMG_20180925_160606.jpg,1,4,0.026057615261341226,0.42852564102564095,0.5195512820512821,0.1992788461538461,0.35528846153846155,3120,4160
183,IMG_20180925_160627.jpg,2,10,0.07825470753205127,0.75,0.833173076923077,0.2995192307692308,0.8103365384615384,3120,4160
184,IMG_20180925_160649.jpg,2,10,0.06848781126725838,0.7589743589743589,0.9924679487179487,0.5240384615384616,0.6480769230769231,3120,4160
185,IMG_20180925_160747.jpg,1,5,0.021944765470907297,0.3045673076923077,0.32860576923076923,0.3724358974358975,0.6298076923076923,4160,3120
186,IMG_20180925_160805.jpg,2,11,0.179940481693787,0.7958333333333333,0.7802884615384615,0.6403846153846153,1.48125,3120,4160
187,IMG_20180925_161132_HDR.jpg,1,4,0.016644169132149902,0.2493589743589744,0.296474358974359,0.17067307692307693,0.3206730769230769,3120,4160
188,IMG_20180925_161300_HDR.jpg,2,8,0.1927541759122288,0.8043269230769231,0.7838942307692308,0.6240384615384615,1.217628205128205,4160,3120
189,IMG_20180925_161316_HDR.jpg,1,2,0.01738296659270217,0.17275641025641025,0.17275641025641025,0.17451923076923076,0.3492788461538461,3120,4160
